2025-07-30 23:20:44,511 - snake_game - INFO - Logging for snake_game started. Log file: logs\application_snake_game.log
2025-07-30 23:20:44,511 - snake_game - INFO - Snake Game application started.
2025-08-04 16:33:48,797 - snake_game - DEBUG - Gaze coordinates: (628, 789)
2025-08-04 16:33:48,828 - snake_game - DEBUG - Gaze coordinates: (629, 796)
2025-08-04 16:33:48,855 - snake_game - DEBUG - Gaze coordinates: (629, 803)
2025-08-04 16:33:48,886 - snake_game - DEBUG - Gaze coordinates: (629, 809)
2025-08-04 16:33:48,917 - snake_game - DEBUG - Gaze coordinates: (628, 814)
2025-08-04 16:33:48,950 - snake_game - DEBUG - Gaze coordinates: (627, 819)
2025-08-04 16:33:48,981 - snake_game - DEBUG - Gaze coordinates: (626, 824)
2025-08-04 16:33:49,012 - snake_game - DEBUG - Gaze coordinates: (624, 827)
2025-08-04 16:33:49,042 - snake_game - DEBUG - Gaze coordinates: (623, 830)
2025-08-04 16:33:49,073 - snake_game - DEBUG - Gaze coordinates: (621, 832)
2025-08-04 16:33:49,130 - snake_game - DEBUG - Gaze coordinates: (619, 833)
2025-08-04 16:33:49,162 - snake_game - DEBUG - Gaze coordinates: (616, 834)
2025-08-04 16:33:49,192 - snake_game - DEBUG - Gaze coordinates: (614, 835)
2025-08-04 16:33:49,221 - snake_game - DEBUG - Gaze coordinates: (612, 836)
2025-08-04 16:33:49,251 - snake_game - DEBUG - Gaze coordinates: (609, 836)
2025-08-04 16:33:49,281 - snake_game - DEBUG - Gaze coordinates: (606, 836)
2025-08-04 16:33:49,309 - snake_game - DEBUG - Gaze coordinates: (602, 835)
2025-08-04 16:33:49,340 - snake_game - DEBUG - Gaze coordinates: (599, 834)
2025-08-04 16:33:49,372 - snake_game - DEBUG - Gaze coordinates: (597, 832)
2025-08-04 16:33:49,402 - snake_game - DEBUG - Gaze coordinates: (594, 830)
2025-08-04 16:33:49,433 - snake_game - DEBUG - Gaze coordinates: (592, 828)
2025-08-04 16:33:49,468 - snake_game - DEBUG - Gaze coordinates: (591, 825)
2025-08-04 16:33:49,531 - snake_game - DEBUG - Gaze coordinates: (590, 823)
2025-08-04 16:33:49,560 - snake_game - DEBUG - Gaze coordinates: (588, 820)
2025-08-04 16:33:49,594 - snake_game - DEBUG - Gaze coordinates: (586, 818)
2025-08-04 16:33:49,631 - snake_game - DEBUG - Gaze coordinates: (585, 815)
2025-08-04 16:33:49,665 - snake_game - DEBUG - Gaze coordinates: (584, 813)
2025-08-04 16:33:49,697 - snake_game - DEBUG - Gaze coordinates: (582, 811)
2025-08-04 16:33:49,734 - snake_game - DEBUG - Gaze coordinates: (580, 810)
2025-08-04 16:33:49,769 - snake_game - DEBUG - Gaze coordinates: (579, 808)
2025-08-04 16:33:49,800 - snake_game - DEBUG - Gaze coordinates: (578, 807)
2025-08-04 16:33:49,832 - snake_game - DEBUG - Gaze coordinates: (576, 806)
2025-08-04 16:33:49,861 - snake_game - DEBUG - Gaze coordinates: (575, 805)
2025-08-04 16:33:49,891 - snake_game - DEBUG - Gaze coordinates: (574, 804)
2025-08-04 16:33:49,929 - snake_game - DEBUG - Gaze coordinates: (573, 803)
2025-08-04 16:33:49,959 - snake_game - DEBUG - Gaze coordinates: (572, 802)
2025-08-04 16:33:49,992 - snake_game - DEBUG - Gaze coordinates: (571, 801)
2025-08-04 16:33:50,030 - snake_game - DEBUG - Gaze coordinates: (569, 801)
2025-08-04 16:33:50,059 - snake_game - DEBUG - Gaze coordinates: (568, 800)
2025-08-04 16:33:50,086 - snake_game - DEBUG - Gaze coordinates: (567, 799)
2025-08-04 16:33:50,116 - snake_game - DEBUG - Gaze coordinates: (568, 797)
2025-08-04 16:33:50,145 - snake_game - DEBUG - Gaze coordinates: (568, 795)
2025-08-04 16:33:50,173 - snake_game - DEBUG - Gaze coordinates: (569, 794)
2025-08-04 16:33:50,202 - snake_game - DEBUG - Gaze coordinates: (568, 794)
2025-08-04 16:33:50,230 - snake_game - DEBUG - Gaze coordinates: (568, 793)
2025-08-04 16:33:50,265 - snake_game - DEBUG - Gaze coordinates: (569, 792)
2025-08-04 16:33:50,295 - snake_game - DEBUG - Gaze coordinates: (569, 791)
2025-08-04 16:33:50,366 - snake_game - DEBUG - Gaze coordinates: (569, 790)
2025-08-04 16:33:50,396 - snake_game - DEBUG - Gaze coordinates: (570, 789)
2025-08-04 16:33:50,427 - snake_game - DEBUG - Gaze coordinates: (571, 788)
2025-08-04 16:33:50,457 - snake_game - DEBUG - Gaze coordinates: (572, 788)
2025-08-04 16:33:50,486 - snake_game - DEBUG - Gaze coordinates: (572, 787)
2025-08-04 16:33:50,515 - snake_game - DEBUG - Gaze coordinates: (573, 787)
2025-08-04 16:33:50,547 - snake_game - DEBUG - Gaze coordinates: (574, 786)
2025-08-04 16:33:50,579 - snake_game - DEBUG - Gaze coordinates: (574, 785)
2025-08-04 16:33:50,609 - snake_game - DEBUG - Gaze coordinates: (575, 785)
2025-08-04 16:33:50,638 - snake_game - DEBUG - Gaze coordinates: (574, 784)
2025-08-04 16:33:50,669 - snake_game - DEBUG - Gaze coordinates: (572, 784)
2025-08-04 16:33:50,726 - snake_game - DEBUG - Gaze coordinates: (570, 783)
2025-08-04 16:33:50,759 - snake_game - DEBUG - Gaze coordinates: (568, 782)
2025-08-04 16:33:50,794 - snake_game - DEBUG - Gaze coordinates: (568, 781)
2025-08-04 16:33:50,823 - snake_game - DEBUG - Gaze coordinates: (568, 780)
2025-08-04 16:33:50,856 - snake_game - DEBUG - Gaze coordinates: (568, 778)
2025-08-04 16:33:50,891 - snake_game - DEBUG - Gaze coordinates: (571, 776)
2025-08-04 16:33:50,920 - snake_game - DEBUG - Gaze coordinates: (573, 774)
2025-08-04 16:33:50,952 - snake_game - DEBUG - Gaze coordinates: (575, 773)
2025-08-04 16:33:50,982 - snake_game - DEBUG - Gaze coordinates: (577, 770)
2025-08-04 16:33:51,012 - snake_game - DEBUG - Gaze coordinates: (580, 768)
2025-08-04 16:33:51,041 - snake_game - DEBUG - Gaze coordinates: (583, 765)
2025-08-04 16:33:51,071 - snake_game - DEBUG - Gaze coordinates: (585, 763)
2025-08-04 16:33:51,125 - snake_game - DEBUG - Gaze coordinates: (587, 760)
2025-08-04 16:33:51,164 - snake_game - DEBUG - Gaze coordinates: (590, 758)
2025-08-04 16:33:51,197 - snake_game - DEBUG - Gaze coordinates: (593, 755)
2025-08-04 16:33:51,227 - snake_game - DEBUG - Gaze coordinates: (594, 754)
2025-08-04 16:33:51,257 - snake_game - DEBUG - Gaze coordinates: (594, 753)
2025-08-04 16:33:51,289 - snake_game - DEBUG - Gaze coordinates: (594, 752)
2025-08-04 16:33:51,321 - snake_game - DEBUG - Gaze coordinates: (594, 751)
2025-08-04 16:33:51,351 - snake_game - DEBUG - Gaze coordinates: (594, 750)
2025-08-04 16:33:51,382 - snake_game - DEBUG - Gaze coordinates: (594, 750)
2025-08-04 16:33:51,410 - snake_game - DEBUG - Gaze coordinates: (594, 748)
2025-08-04 16:33:51,441 - snake_game - DEBUG - Gaze coordinates: (594, 747)
2025-08-04 16:33:51,476 - snake_game - DEBUG - Gaze coordinates: (595, 745)
2025-08-04 16:33:51,534 - snake_game - DEBUG - Gaze coordinates: (598, 744)
2025-08-04 16:33:51,564 - snake_game - DEBUG - Gaze coordinates: (602, 741)
2025-08-04 16:33:51,595 - snake_game - DEBUG - Gaze coordinates: (608, 737)
2025-08-04 16:33:51,624 - snake_game - DEBUG - Gaze coordinates: (615, 731)
2025-08-04 16:33:51,658 - snake_game - DEBUG - Gaze coordinates: (624, 724)
2025-08-04 16:33:51,689 - snake_game - DEBUG - Gaze coordinates: (635, 714)
2025-08-04 16:33:51,718 - snake_game - DEBUG - Gaze coordinates: (647, 703)
2025-08-04 16:33:51,747 - snake_game - DEBUG - Gaze coordinates: (657, 693)
2025-08-04 16:33:51,776 - snake_game - DEBUG - Gaze coordinates: (669, 682)
2025-08-04 16:33:51,806 - snake_game - DEBUG - Gaze coordinates: (682, 670)
2025-08-04 16:33:51,835 - snake_game - DEBUG - Gaze coordinates: (695, 657)
2025-08-04 16:33:51,867 - snake_game - DEBUG - Gaze coordinates: (710, 644)
2025-08-04 16:33:51,897 - snake_game - DEBUG - Gaze coordinates: (726, 632)
2025-08-04 16:33:51,960 - snake_game - DEBUG - Gaze coordinates: (741, 620)
2025-08-04 16:33:51,992 - snake_game - DEBUG - Gaze coordinates: (756, 608)
2025-08-04 16:33:52,027 - snake_game - DEBUG - Gaze coordinates: (770, 598)
2025-08-04 16:33:52,056 - snake_game - DEBUG - Gaze coordinates: (783, 587)
2025-08-04 16:33:52,088 - snake_game - DEBUG - Gaze coordinates: (794, 577)
2025-08-04 16:33:52,123 - snake_game - DEBUG - Gaze coordinates: (804, 566)
2025-08-04 16:33:52,155 - snake_game - DEBUG - Gaze coordinates: (812, 557)
2025-08-04 16:33:52,186 - snake_game - DEBUG - Gaze coordinates: (820, 548)
2025-08-04 16:33:52,219 - snake_game - DEBUG - Gaze coordinates: (827, 540)
2025-08-04 16:33:52,251 - snake_game - DEBUG - Gaze coordinates: (832, 533)
2025-08-04 16:33:52,281 - snake_game - DEBUG - Gaze coordinates: (836, 526)
2025-08-04 16:33:52,328 - snake_game - DEBUG - Gaze coordinates: (838, 522)
2025-08-04 16:33:52,367 - snake_game - DEBUG - Gaze coordinates: (840, 517)
2025-08-04 16:33:52,395 - snake_game - DEBUG - Gaze coordinates: (841, 514)
2025-08-04 16:33:52,425 - snake_game - DEBUG - Gaze coordinates: (842, 511)
2025-08-04 16:33:52,457 - snake_game - DEBUG - Gaze coordinates: (842, 509)
2025-08-04 16:33:52,490 - snake_game - DEBUG - Gaze coordinates: (843, 507)
2025-08-04 16:33:52,526 - snake_game - DEBUG - Gaze coordinates: (842, 506)
2025-08-04 16:33:52,557 - snake_game - DEBUG - Gaze coordinates: (841, 504)
2025-08-04 16:33:52,589 - snake_game - DEBUG - Gaze coordinates: (840, 503)
2025-08-04 16:33:52,620 - snake_game - DEBUG - Gaze coordinates: (839, 502)
2025-08-04 16:33:52,649 - snake_game - DEBUG - Gaze coordinates: (838, 502)
2025-08-04 16:33:52,679 - snake_game - DEBUG - Gaze coordinates: (836, 502)
2025-08-04 16:33:52,732 - snake_game - DEBUG - Gaze coordinates: (833, 502)
2025-08-04 16:33:52,761 - snake_game - DEBUG - Gaze coordinates: (830, 502)
2025-08-04 16:33:52,791 - snake_game - DEBUG - Gaze coordinates: (827, 502)
2025-08-04 16:33:52,821 - snake_game - DEBUG - Gaze coordinates: (824, 503)
2025-08-04 16:33:52,862 - snake_game - DEBUG - Gaze coordinates: (821, 503)
2025-08-04 16:33:52,894 - snake_game - DEBUG - Gaze coordinates: (817, 503)
2025-08-04 16:33:52,926 - snake_game - DEBUG - Gaze coordinates: (813, 504)
2025-08-04 16:33:52,955 - snake_game - DEBUG - Gaze coordinates: (810, 504)
2025-08-04 16:33:52,985 - snake_game - DEBUG - Gaze coordinates: (806, 504)
2025-08-04 16:33:53,024 - snake_game - DEBUG - Gaze coordinates: (803, 504)
2025-08-04 16:33:53,053 - snake_game - DEBUG - Gaze coordinates: (800, 505)
2025-08-04 16:33:53,085 - snake_game - DEBUG - Gaze coordinates: (797, 506)
2025-08-04 16:33:53,125 - snake_game - DEBUG - Gaze coordinates: (796, 507)
2025-08-04 16:33:53,163 - snake_game - DEBUG - Gaze coordinates: (794, 507)
2025-08-04 16:33:53,193 - snake_game - DEBUG - Gaze coordinates: (793, 507)
2025-08-04 16:33:53,228 - snake_game - DEBUG - Gaze coordinates: (792, 507)
2025-08-04 16:33:53,256 - snake_game - DEBUG - Gaze coordinates: (791, 507)
2025-08-04 16:33:53,289 - snake_game - DEBUG - Gaze coordinates: (789, 507)
2025-08-04 16:33:53,318 - snake_game - DEBUG - Gaze coordinates: (788, 507)
2025-08-04 16:33:53,355 - snake_game - DEBUG - Gaze coordinates: (786, 507)
2025-08-04 16:33:53,386 - snake_game - DEBUG - Gaze coordinates: (784, 507)
2025-08-04 16:33:53,417 - snake_game - DEBUG - Gaze coordinates: (782, 507)
2025-08-04 16:33:53,451 - snake_game - DEBUG - Gaze coordinates: (781, 507)
2025-08-04 16:33:53,483 - snake_game - DEBUG - Gaze coordinates: (779, 507)
2025-08-04 16:33:53,533 - snake_game - DEBUG - Gaze coordinates: (776, 508)
2025-08-04 16:33:53,564 - snake_game - DEBUG - Gaze coordinates: (773, 509)
2025-08-04 16:33:53,593 - snake_game - DEBUG - Gaze coordinates: (770, 510)
2025-08-04 16:33:53,628 - snake_game - DEBUG - Gaze coordinates: (767, 510)
2025-08-04 16:33:53,660 - snake_game - DEBUG - Gaze coordinates: (763, 511)
2025-08-04 16:33:53,695 - snake_game - DEBUG - Gaze coordinates: (760, 513)
2025-08-04 16:33:53,724 - snake_game - DEBUG - Gaze coordinates: (757, 514)
2025-08-04 16:33:53,754 - snake_game - DEBUG - Gaze coordinates: (754, 515)
2025-08-04 16:33:53,786 - snake_game - DEBUG - Gaze coordinates: (752, 515)
2025-08-04 16:33:53,816 - snake_game - DEBUG - Gaze coordinates: (749, 516)
2025-08-04 16:33:53,851 - snake_game - DEBUG - Gaze coordinates: (747, 516)
2025-08-04 16:33:53,880 - snake_game - DEBUG - Gaze coordinates: (746, 515)
2025-08-04 16:33:53,932 - snake_game - DEBUG - Gaze coordinates: (744, 515)
2025-08-04 16:33:53,964 - snake_game - DEBUG - Gaze coordinates: (744, 515)
2025-08-04 16:33:53,993 - snake_game - DEBUG - Gaze coordinates: (743, 515)
2025-08-04 16:33:54,030 - snake_game - DEBUG - Gaze coordinates: (743, 515)
2025-08-04 16:33:54,061 - snake_game - DEBUG - Gaze coordinates: (744, 516)
2025-08-04 16:33:54,090 - snake_game - DEBUG - Gaze coordinates: (744, 516)
2025-08-04 16:33:54,122 - snake_game - DEBUG - Gaze coordinates: (746, 516)
2025-08-04 16:33:54,152 - snake_game - DEBUG - Gaze coordinates: (748, 516)
2025-08-04 16:33:54,185 - snake_game - DEBUG - Gaze coordinates: (750, 515)
2025-08-04 16:33:54,213 - snake_game - DEBUG - Gaze coordinates: (752, 514)
2025-08-04 16:33:54,251 - snake_game - DEBUG - Gaze coordinates: (752, 513)
2025-08-04 16:33:54,281 - snake_game - DEBUG - Gaze coordinates: (753, 512)
2025-08-04 16:33:54,310 - snake_game - DEBUG - Gaze coordinates: (751, 512)
2025-08-04 16:33:54,365 - snake_game - DEBUG - Gaze coordinates: (749, 511)
2025-08-04 16:33:54,393 - snake_game - DEBUG - Gaze coordinates: (746, 510)
2025-08-04 16:33:54,423 - snake_game - DEBUG - Gaze coordinates: (743, 510)
2025-08-04 16:33:54,459 - snake_game - DEBUG - Gaze coordinates: (740, 510)
2025-08-04 16:33:54,491 - snake_game - DEBUG - Gaze coordinates: (737, 511)
2025-08-04 16:33:54,524 - snake_game - DEBUG - Gaze coordinates: (735, 512)
2025-08-04 16:33:54,554 - snake_game - DEBUG - Gaze coordinates: (733, 512)
2025-08-04 16:33:54,585 - snake_game - DEBUG - Gaze coordinates: (732, 512)
2025-08-04 16:33:54,615 - snake_game - DEBUG - Gaze coordinates: (730, 512)
2025-08-04 16:33:54,649 - snake_game - DEBUG - Gaze coordinates: (726, 512)
2025-08-04 16:33:54,681 - snake_game - DEBUG - Gaze coordinates: (716, 511)
2025-08-04 16:33:54,712 - snake_game - DEBUG - Gaze coordinates: (701, 510)
2025-08-04 16:33:54,762 - snake_game - DEBUG - Gaze coordinates: (677, 508)
2025-08-04 16:33:54,794 - snake_game - DEBUG - Gaze coordinates: (646, 505)
2025-08-04 16:33:54,824 - snake_game - DEBUG - Gaze coordinates: (612, 502)
2025-08-04 16:33:54,857 - snake_game - DEBUG - Gaze coordinates: (578, 499)
2025-08-04 16:33:54,889 - snake_game - DEBUG - Gaze coordinates: (542, 496)
2025-08-04 16:33:54,921 - snake_game - DEBUG - Gaze coordinates: (507, 493)
2025-08-04 16:33:54,951 - snake_game - DEBUG - Gaze coordinates: (476, 489)
2025-08-04 16:33:54,987 - snake_game - DEBUG - Gaze coordinates: (446, 486)
2025-08-04 16:33:55,022 - snake_game - DEBUG - Gaze coordinates: (417, 483)
2025-08-04 16:33:55,056 - snake_game - DEBUG - Gaze coordinates: (391, 480)
2025-08-04 16:33:55,090 - snake_game - DEBUG - Gaze coordinates: (367, 479)
2025-08-04 16:33:55,121 - snake_game - DEBUG - Gaze coordinates: (347, 478)
2025-08-04 16:33:55,155 - snake_game - DEBUG - Gaze coordinates: (331, 478)
2025-08-04 16:33:55,195 - snake_game - DEBUG - Gaze coordinates: (318, 477)
2025-08-04 16:33:55,227 - snake_game - DEBUG - Gaze coordinates: (310, 477)
2025-08-04 16:33:55,259 - snake_game - DEBUG - Gaze coordinates: (308, 477)
2025-08-04 16:33:55,288 - snake_game - DEBUG - Gaze coordinates: (312, 476)
2025-08-04 16:33:55,318 - snake_game - DEBUG - Gaze coordinates: (320, 475)
2025-08-04 16:33:55,357 - snake_game - DEBUG - Gaze coordinates: (334, 474)
2025-08-04 16:33:55,388 - snake_game - DEBUG - Gaze coordinates: (353, 472)
2025-08-04 16:33:55,418 - snake_game - DEBUG - Gaze coordinates: (374, 471)
2025-08-04 16:33:55,447 - snake_game - DEBUG - Gaze coordinates: (398, 471)
2025-08-04 16:33:55,482 - snake_game - DEBUG - Gaze coordinates: (423, 469)
2025-08-04 16:33:55,515 - snake_game - DEBUG - Gaze coordinates: (449, 468)
2025-08-04 16:33:55,543 - snake_game - DEBUG - Gaze coordinates: (476, 466)
2025-08-04 16:33:55,579 - snake_game - DEBUG - Gaze coordinates: (503, 464)
2025-08-04 16:33:55,624 - snake_game - DEBUG - Gaze coordinates: (530, 463)
2025-08-04 16:33:55,656 - snake_game - DEBUG - Gaze coordinates: (556, 461)
2025-08-04 16:33:55,694 - snake_game - DEBUG - Gaze coordinates: (579, 460)
2025-08-04 16:33:55,725 - snake_game - DEBUG - Gaze coordinates: (601, 460)
2025-08-04 16:33:55,756 - snake_game - DEBUG - Gaze coordinates: (620, 460)
2025-08-04 16:33:55,785 - snake_game - DEBUG - Gaze coordinates: (637, 459)
2025-08-04 16:33:55,817 - snake_game - DEBUG - Gaze coordinates: (651, 460)
2025-08-04 16:33:55,850 - snake_game - DEBUG - Gaze coordinates: (663, 462)
2025-08-04 16:33:55,881 - snake_game - DEBUG - Gaze coordinates: (674, 467)
2025-08-04 16:33:55,910 - snake_game - DEBUG - Gaze coordinates: (682, 474)
2025-08-04 16:33:55,943 - snake_game - DEBUG - Gaze coordinates: (690, 487)
2025-08-04 16:33:55,977 - snake_game - DEBUG - Gaze coordinates: (695, 503)
2025-08-04 16:33:56,009 - snake_game - DEBUG - Gaze coordinates: (700, 524)
2025-08-04 16:33:56,054 - snake_game - DEBUG - Gaze coordinates: (704, 550)
2025-08-04 16:33:56,085 - snake_game - DEBUG - Gaze coordinates: (707, 581)
2025-08-04 16:33:56,123 - snake_game - DEBUG - Gaze coordinates: (710, 609)
2025-08-04 16:33:56,153 - snake_game - DEBUG - Gaze coordinates: (713, 635)
2025-08-04 16:33:56,184 - snake_game - DEBUG - Gaze coordinates: (714, 657)
2025-08-04 16:33:56,218 - snake_game - DEBUG - Gaze coordinates: (714, 678)
2025-08-04 16:33:56,251 - snake_game - DEBUG - Gaze coordinates: (714, 697)
2025-08-04 16:33:56,280 - snake_game - DEBUG - Gaze coordinates: (715, 713)
2025-08-04 16:33:56,311 - snake_game - DEBUG - Gaze coordinates: (717, 728)
2025-08-04 16:33:56,342 - snake_game - DEBUG - Gaze coordinates: (722, 742)
2025-08-04 16:33:56,384 - snake_game - DEBUG - Gaze coordinates: (727, 752)
2025-08-04 16:33:56,412 - snake_game - DEBUG - Gaze coordinates: (735, 757)
2025-08-04 16:33:56,456 - snake_game - DEBUG - Gaze coordinates: (743, 757)
2025-08-04 16:33:56,489 - snake_game - DEBUG - Gaze coordinates: (752, 755)
2025-08-04 16:33:56,523 - snake_game - DEBUG - Gaze coordinates: (763, 750)
2025-08-04 16:33:56,554 - snake_game - DEBUG - Gaze coordinates: (774, 743)
2025-08-04 16:33:56,584 - snake_game - DEBUG - Gaze coordinates: (785, 734)
2025-08-04 16:33:56,616 - snake_game - DEBUG - Gaze coordinates: (795, 725)
2025-08-04 16:33:56,650 - snake_game - DEBUG - Gaze coordinates: (805, 714)
2025-08-04 16:33:56,680 - snake_game - DEBUG - Gaze coordinates: (817, 702)
2025-08-04 16:33:56,715 - snake_game - DEBUG - Gaze coordinates: (831, 689)
2025-08-04 16:33:56,744 - snake_game - DEBUG - Gaze coordinates: (849, 674)
2025-08-04 16:33:56,778 - snake_game - DEBUG - Gaze coordinates: (872, 658)
2025-08-04 16:33:56,809 - snake_game - DEBUG - Gaze coordinates: (900, 642)
2025-08-04 16:33:56,838 - snake_game - DEBUG - Gaze coordinates: (931, 626)
2025-08-04 16:33:56,887 - snake_game - DEBUG - Gaze coordinates: (965, 610)
2025-08-04 16:33:56,921 - snake_game - DEBUG - Gaze coordinates: (1002, 595)
2025-08-04 16:33:56,952 - snake_game - DEBUG - Gaze coordinates: (1038, 580)
2025-08-04 16:33:56,982 - snake_game - DEBUG - Gaze coordinates: (1075, 566)
2025-08-04 16:33:57,018 - snake_game - DEBUG - Gaze coordinates: (1109, 553)
2025-08-04 16:33:57,051 - snake_game - DEBUG - Gaze coordinates: (1141, 541)
2025-08-04 16:33:57,082 - snake_game - DEBUG - Gaze coordinates: (1167, 529)
2025-08-04 16:33:57,114 - snake_game - DEBUG - Gaze coordinates: (1191, 520)
2025-08-04 16:33:57,147 - snake_game - DEBUG - Gaze coordinates: (1211, 512)
2025-08-04 16:33:57,181 - snake_game - DEBUG - Gaze coordinates: (1228, 506)
2025-08-04 16:33:57,213 - snake_game - DEBUG - Gaze coordinates: (1241, 500)
2025-08-04 16:33:57,242 - snake_game - DEBUG - Gaze coordinates: (1250, 496)
2025-08-04 16:33:57,272 - snake_game - DEBUG - Gaze coordinates: (1257, 491)
2025-08-04 16:33:57,317 - snake_game - DEBUG - Gaze coordinates: (1258, 486)
2025-08-04 16:33:57,351 - snake_game - DEBUG - Gaze coordinates: (1253, 481)
2025-08-04 16:33:57,392 - snake_game - DEBUG - Gaze coordinates: (1242, 476)
2025-08-04 16:33:57,422 - snake_game - DEBUG - Gaze coordinates: (1227, 471)
2025-08-04 16:33:57,451 - snake_game - DEBUG - Gaze coordinates: (1206, 466)
2025-08-04 16:33:57,485 - snake_game - DEBUG - Gaze coordinates: (1183, 462)
2025-08-04 16:33:57,520 - snake_game - DEBUG - Gaze coordinates: (1157, 459)
2025-08-04 16:33:57,551 - snake_game - DEBUG - Gaze coordinates: (1133, 457)
2025-08-04 16:33:57,586 - snake_game - DEBUG - Gaze coordinates: (1109, 455)
2025-08-04 16:33:57,616 - snake_game - DEBUG - Gaze coordinates: (1087, 454)
2025-08-04 16:33:57,645 - snake_game - DEBUG - Gaze coordinates: (1069, 452)
2025-08-04 16:33:57,675 - snake_game - DEBUG - Gaze coordinates: (1054, 451)
2025-08-04 16:33:57,706 - snake_game - DEBUG - Gaze coordinates: (1040, 451)
